"ADM3_PT","ADM3_PCODE","T_TL","log_population","district_area","Water","Trees","Flooded.vegetation","Crops","Built.Area","Bare.ground","Snow.Ice","Clouds","Rangeland","SR_B1","SR_B2","SR_B3","SR_B4","SR_B5","SR_B6","SR_B7","ST_B10","ST_ATRAN","ST_DRAD","ST_TRAD","ST_URAD","ST_EMIS","ST_EMSD","NDVI","NDWI","NDBI","osm_traffic","osm_transport","osm_places","osm_pofw","osm_pois","osm_railways","osm_roads","building_count","building_area","DNB","ADM3_REF","ADM3ALT1_PT","ADM3ALT2_PT","ADM2_PT","ADM2_PCODE","ADM1_PT","ADM1_PCODE","ADM0_EN","ADM0_PT","ADM0_PCODE","DATE","VALIDON","VALIDTO","AREA_SQKM","predicted_density","weight","predicted_population"
"Calanga","MZ050401",2151.6118,7.67443717455818,588.7104593133,0.0473180143752076,0.397398728853838,0.0909693834869024,0.0358647564323882,0.0271525551425995,0.0185572050141051,1.99501982697646e-05,0.000139819036613308,0.382579587460076,3852.21482218033,4156.49805988118,5330.13353147468,5136.2549670862,3739.97197824447,969.249607883158,7217.33082436767,46987.2102774113,1376.35734126885,1677.1672159844,-2762.35108054715,-535.695285203431,9718.1040410645,8.41197215729481,3.37481941635366,1.67393979474422,1.21010450015711,0,0,0,0,0.00339725576191205,0,1.05336096881951,6.31379983351355,0.000187704136129865,0.376333558406482,"",NA,NA,"Manhiça","MZ0504","Maputo","MZ05","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,589.15380859375,24.2226222330978,0.0391860045832316,9636.1912010579
"Calipo","MZ071301",58695.652,10.9801379684145,1084.59873766401,0.000781484929893811,0.106950748180703,0,0.00134446880775389,0.000824353099870627,6.33074240163948e-07,0,0,0.890098311907539,1814.63137876935,2229.59527024156,3512.64944444182,777.246037291085,3624.09833560718,1441.31982872978,1886.43132432292,4323.82850926993,1606.57352949257,-1529.42548934497,957.834401753848,732.189748971546,-428.558723358496,58.2609334858191,0,1.83358746913784,1.13687347505165,0,0,0.00184399993338325,0,0.000921999966691626,0,0.446302632889495,21.3977752269793,0.00100229751535409,0.245977229601518,"",NA,NA,"Mogovolas","MZ0713","Nampula","MZ07","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1085.46252441406,58.7775763191363,0.166431797017757,74645.6595532463
"Campo","MZ111701",22220.303,10.0088067023384,3672.4495054646,0.00484690675688521,0.58473691646511,0.0572144095026183,0.000935528730624065,0.00112752339338453,0.000298120589506547,0,0,0.350840594561871,840.567342147222,1081.14410155344,915.309447246583,809.67406971546,1095.74693954161,521.463346754164,562.448823644787,552.520148970574,150.851996798513,-356.710480782641,-97.5196552983094,181.455496225994,515.413674933505,65.2105266814687,3.1090103900528,1.98691551438213,1.79576815463347,0,0,0.000544595643050776,0,0.00108919128610155,0,0.434720113470431,3.22346161121754,0.000126170922135356,0.19842990445326,"",NA,NA,"Mopeia","MZ1117","Zambezia","MZ11","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,3668.17065429688,13.2345119501424,0.324743904266491,58070.0554731253
"Caniçado","MZ020801",26545.078,10.1866372944776,28.7560736404052,0.0283742834733274,0.0293141038708853,7.94701071464358e-05,0.520460097368157,0.162295234903271,0.0104693228110305,0,0,0.249007487466182,8591.35636188045,9181.74242058428,10680.9029075984,11383.2743765737,16816.2924843928,16878.8746938916,14275.5978339599,51329.191943128,5275.0160560548,1756.36149688934,11142.5501162571,3943.74772198831,9673.02606635071,2.28436018957346,2.99545454545455,1.8066409641902,1.28819014607576,0,0,0.0347752621760886,0,0,0,3.219211777696,131.485266287791,0.00639907165355998,0.9,"Canicado",NA,NA,"Guija","MZ0208","Gaza","MZ02","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,28.7810344696045,186.237718385266,0.661344003149404,66982.904670981
"Canxixe","MZ091001",25999.957,10.1658886240185,1683.68137652265,4.45570401310013e-05,0.360078612620737,0,0.00854759475045684,0.000552008923274082,0.000615907634620405,0,0,0.63016131903078,2626.67995026727,1473.2761550856,1179.46958291022,1232.21126991911,1286.39394623668,1296.17055090294,1371.69577979118,2750.681188538,-675.471563612036,-136.821081979482,-613.458922050944,-39.3864330693087,-1083.45698152238,0.215581583876108,0,1.74591653579403,1.24094390522275,0,0,0.00118787320919986,0,0.00178180981379979,0,0.110471726228519,3.66102523075397,9.65143900238042e-05,0.944018906799176,"",NA,NA,"Maringue","MZ0910","Sofala","MZ09","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1684.1279296875,12.7544229266153,0.309095900411073,34072.5683900138
"Catandica","MZ040101",171057.72,12.0497621683522,2953.19834841264,0.00161523887458055,0.410468382910299,4.04036989451705e-07,0.0291930529475997,0.0101247292489212,1.29628534115755e-05,0,0,0.548585229128198,1137.39433522722,1353.51662717184,412.166765670072,779.546152301548,1017.49782879472,400.341649472402,884.359798284328,287.834044869583,38.0668292649601,31.6878333149314,26.774060216905,-820.75227583617,192.086636513584,13.4305565229505,2.05725699067909,1.91906240838666,1.37977594911812,0.00135446371292671,0,0.00135446371292671,0.000677231856463354,0.0088040141340236,0,0.180102250826989,11.2975818295217,0.000439785452744175,0.124424121570515,"",NA,NA,"Barue","MZ0401","Manica","MZ04","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,2955.47875976563,31.1179227116345,0.439811030743436,107104.541450764
"Catuane","MZ050602",2257.0461,7.72225516079881,1258.33043941635,0.0145061782513697,0.720595174677913,0.00975287149693357,0.0115558151410956,0.000847704718827533,4.65516045484642e-07,0,0,0.242741790197815,2365.55917868385,2647.80542794858,2442.2164895869,2359.14576740009,1340.39048216972,1617.91412393818,2129.66624383753,2803.54039916059,559.874972746272,1012.36897109794,-646.538325165383,1031.53122131404,562.887928488109,12.7414087556901,3.7413813459268,1.86327466325658,1.54720821871586,0,0,0,0,0.0015894076288321,0,0.27268250991047,2.4309989682987,9.02366896191962e-05,1.03930513595166,"",NA,NA,"Matutuine","MZ0506","Maputo","MZ05","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1259.24340820313,10.1717007872987,0.0658297852029155,3513.79644477602
"Chai","MZ010601",12456.534,9.43008085943138,1053.32717655643,0.00149912506916057,0.792954339085904,0.000108728167856626,1.80583304874917e-05,0.00192297583133557,0.000320511729594748,0,9.45462329188049e-08,0.203176167239428,2106.61158663747,2153.16477589147,3102.22789901125,2455.04035759582,2433.4967598973,4379.56561113703,4041.59520381025,25478.8145857836,1918.00906451611,1226.94090014098,-2741.80414244737,240.197662034191,9643.90930994632,2.65965283457194,3.53031860226105,1.27537816269344,1.04817152177026,0,0,0.0170887074791388,0.000949372637729933,0.0161393348414089,0,0.470417210290882,5.84338858522774,0.000301796536452245,0.216653433902342,"",NA,NA,"Macomia","MZ0106","Cabo Delgado","MZ01","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1053.79431152344,21.9536555020399,0.236233085918163,26535.5900750155
"Chaimite","MZ020202",21746.805,9.98726811188388,521.998238844362,0.0759630519403094,0.133850285165951,0.0286132002615947,0.283109857779294,0.0418555269479969,0.00119368255346517,0,0,0.435414395351389,694.249159858624,1267.55262833884,2647.0759603685,3237.21509610928,1050.10565320992,1089.96316414624,5838.99994024857,5970.17231653155,-1855.77536940019,1654.58762260731,3423.47409139574,3690.44227532875,2249.85913585521,19.5557390857659,3.73391266087339,1.85835739995687,1.43340756524665,0.00191571527561831,0,0.00574714582685494,0.00191571527561831,0.00957857637809156,0,0.477100693290193,27.193578337402,0.0009115321753832,4.94356736242884,"",NA,NA,"Chibuto","MZ0202","Gaza","MZ02","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,522.393676757813,90.8412371432035,0.0543430057467824,13743.9982694302
"Chalaua","MZ071401",111011.59,11.6173988972859,1399.2617010458,0.00119688723693936,0.100235274608702,1.05603500099574e-05,1.41993895404157e-05,0.00481523418967545,0.000353985786482424,0,0,0.893373858438651,562.837614761139,930.561952492067,1954.48261512245,2430.41353067782,1863.49720557714,1149.82411966533,2386.97374660302,1079.63396780177,-582.832323819538,-200.216364746775,876.329084620597,-13.334597429345,1614.0146526788,51.5715737938119,2.94567901234568,1.98443324865584,1.77471476254537,0,0,0.00357331298088345,0,0,0,0.279368078869368,20.7580897685481,0.000927903100573622,1.00775113987351,"",NA,NA,"Moma","MZ0714","Nampula","MZ07","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1400.35949707031,65.3701238958112,0.468791006599644,183386.822662721
"Changalane","MZ050801",6961.5537,8.84830159695265,778.173488122617,0.00239450242073613,0.505545378721051,0.00048617294696676,0.0275199807141332,0.0174736646883806,0,0,0,0.446580300508733,2645.75119385357,2986.50549545414,3927.23362318044,4081.95213206355,4308.06480424202,3493.28653074197,3691.25416426326,3698.1630427128,112.778435165564,1105.90440217848,791.064368818905,26.0642875076847,316.821727458906,24.4389847892068,2.98257839721254,1.92061480525802,1.38356374243204,0.00385518145476486,0.00128506048492162,0.00128506048492162,0,0.00385518145476486,0.0242839242670808,0.365120708535535,8.58805922073119,0.000347519691030456,0.181296205027107,"",NA,NA,"Namaacha","MZ0508","Maputo","MZ05","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,778.677917480469,26.3944189139848,0.348084606769661,20114.4170867917
"Changanine","MZ020203",3111.4414,8.04316271328649,1387.73822485234,0.00532977347722495,0.616623180108514,0.00863534407818261,0.0108535568564277,0.000204796062952547,6.35185035181567e-05,0,0,0.35828983091318,2805.26261020645,1355.95083594665,2596.68434149371,3053.49412981284,1556.47519843677,1733.62292428978,2349.44072378302,3605.02961805207,252.396525663536,-406.122615717249,-750.541842741596,-531.538568687568,44.2615914016637,55.5357307775167,3.00709219858156,1.89140566690946,1.44796804665008,0,0,0.000720596998837015,0,0.00216179099651105,0,0.106546445221959,3.44661544543744,9.46976051726063e-05,4.77163210607984,"",NA,NA,"Chibuto","MZ0202","Gaza","MZ02","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1388.60913085938,10.9220208794276,0.00653376662496958,1652.46798465431
"Chapa","MZ011201",2988.7974,8.00296090489165,2031.15045287615,0.000949213057128331,0.68862919427974,0,0,0.000249276888679314,4.51982873868885e-05,0,0,0.310127117487065,272.965050350653,305.400464072986,1113.07256134572,540.933838866158,965.449090497396,1594.40184481215,195.000001355881,1340.64823529882,-286.218724745725,-955.759490657831,-635.370796653702,105.054187912505,-17.1045745565085,92.1034278522915,2.99601593625498,1.70782106635941,1.13888151895662,0,0,0.00147699546124313,0,0.00147699546124313,0,0.120638982871501,0.902936558639966,3.76933903415597e-05,0.248423005565863,"",NA,NA,"Mueda","MZ0112","Cabo Delgado","MZ01","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,2032.7177734375,7.0871468139113,0.0484088248934932,11059.5769528173
"Charre","MZ101301",29016.773,10.2756637833143,627.239270281735,0.0181603737825534,0.172510064757588,0.278054160166303,0.0288201989410558,0.0100811165596684,0,0,0,0.492374085792832,2361.24647681667,2659.38355712848,3844.27979309069,3816.31374836635,5516.65370302904,3517.73698865411,463.945200548211,4113.64144848836,-834.73811649009,1705.66026047349,-1890.29053530593,-2323.15502642537,1793.36550235644,39.3500005476831,3.00364354030666,1.64041496307693,1.21087791584508,0.0047828638003684,0.00159428793345613,0.00159428793345613,0,0,0.0493038986955334,0.378944112300594,16.1102795675742,0.000537869753353394,0.961073170731707,"",NA,NA,"Mutarara","MZ1013","Tete","MZ10","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,626.905639648438,52.193397720812,0.307568376963653,64041.5798829948
"Chemba","MZ090301",59708.98,10.9972544545887,1136.13936416172,0.0374941427930229,0.365534035416916,0.0124151641172213,0.0204759497222111,0.00338788429137179,0.00125109412361998,0,0,0.559441729535637,1872.6838799094,2230.41026811208,3371.64476592728,280.188724342152,2931.79606622436,3143.94379816361,188.603678079423,9612.58884349231,-1617.78573117662,-1655.46750088082,603.373985468835,567.974642672363,1469.61873644588,9.90793467760719,3.00094040202186,1.86618946113335,1.2695564075213,0.000880173710676623,0,0.00176034742135325,0,0.00352069484270649,0,0.175565036576464,4.55665930017288,0.000171754837263278,0.777021429857735,"",NA,NA,"Chemba","MZ0903","Sofala","MZ09","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1136.02294921875,22.7356171649807,0.453629598480877,44008.8754966222
"Chibabava","MZ090501",23129.398,10.0489029621678,1022.54264806056,0.00159356633730145,0.66134213228608,0.000117085007845848,0.00120878984720262,0.00183032970427439,0,0,0,0.333908096817295,1803.37364316809,1997.03557191279,3143.51310478814,2767.77987006439,2557.47975387129,4009.43725344437,1199.05244398231,5427.59531966567,654.900884175491,1161.50905104369,-347.153711598546,280.199837630375,1345.46709218013,2.09227867485765,2.32897603485839,1.64537994245991,1.23874091075665,0,0,0.0136913604792461,0,0.00293386295983846,0,0.14536872655727,5.56358212617366,0.000183190457293187,0.172400941545704,"",NA,NA,"Chibabava","MZ0905","Sofala","MZ09","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1023.24487304688,17.9973045047961,0.312932985058029,55351.2734640792
"Chibonzane","MZ021101",6699.2607,8.80990171506983,937.825646906536,0.0217648783621182,0.346716700042135,0.142250546748086,0.00402867011105872,0.00363549223952866,0.000108645433932087,4.23568943205017e-07,2.83791191947361e-05,0.481466264375003,3778.72800149113,1845.91709325913,2865.14798050065,837.364298989985,2214.88760952452,1579.78610937052,1026.37777754177,2555.89779612371,557.454111881897,1097.88473510473,-1243.92803890347,172.760127991124,1034.43998160783,55.4275790440627,3.49844995183466,1.99430813242318,1.7488562284051,0,0,0.00106629628150877,0,0.00106629628150877,0,0.125980683047117,8.51650840041058,0.000267450782805257,0.334482034040765,"",NA,NA,"Mandlakaze","MZ0211","Gaza","MZ02","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,938.204528808594,27.1634771834094,0.0418723610925078,6601.72206692806
"Chibuto","MZ020204",120129.84,11.6963367611158,47.3177039946231,0.008165319409933,0.0199016555006867,0.0163285419222261,0.176911060086602,0.507851833212762,0,0,0,0.270841589867791,8307.31530242133,8746.91902754632,10043.9118909911,11109.1146946378,17030.5043427115,16750.1564356436,14401.9882168415,51239.1504375846,5698.74250195435,1611.13722424543,11026.2546380155,3580.28020668484,9643.65990428432,31.3470741891815,0,1.95169101068523,1.15280514555527,0.0634012166004695,0,0.0211337388668232,0.0211337388668232,0.211337388668232,0,7.52274648225567,671.69362240424,0.0260723430608592,6.73485477178423,"",NA,NA,"Chibuto","MZ0202","Gaza","MZ02","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,47.3505554199219,1349.08276348129,0.807047709546017,204112.050316702
"Chicomo","MZ030901",30263.117,10.3177180322848,5343.81521192786,0.00182053328665067,0.798563874535399,0.00204955953496683,0.000562147107952991,0.000878160244511906,0.000699877856288247,2.67930477834093e-06,0.000246912418052649,0.1951762557114,775.299831256305,976.898768691787,887.256082101493,838.072167117574,1133.58079570338,1114.23286136475,1092.11779374548,1225.88900169797,311.334049004756,71.06356797777,-165.076866373538,214.325926094019,-140.506714957794,53.9021711535678,2.73578899499773,1.97073457929691,1.68134582361354,0.000374264438548666,0,0.00355551216621233,0.000187132219274333,0.00243271885056633,0,0.147620007352087,5.54135927715155,0.000167116734277536,0.320211350872007,"",NA,NA,"Massinga","MZ0309","Inhambane","MZ03","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,5343.22021484375,16.6548294873672,0.174445685725368,48554.514382056
"Chiconono","MZ081601",14300.701,9.56813376022284,4103.45562724537,0.000152612575479929,0.844959494978239,8.97293070516031e-07,0.00109661338799093,0.000174123358008246,8.24539578312029e-07,0,0,0.153615433867633,374.435282117142,597.935086723633,447.809749780848,400.931558538563,679.865693829029,1219.28390965537,1107.77591117766,2532.74261133465,403.78942490702,-122.10275727673,605.53823545195,-227.540665861146,2389.34068503333,5.91576652003541,3,2.0059559547113,1.98040089500667,0,0,0.000487394084810072,0,0.00121848521202518,0,0.058623364971172,1.39321599142959,4.85245688152685e-05,0.191647993481361,"",NA,NA,"Muembe","MZ0816","Niassa","MZ08","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,4097.138671875,5.68953822600805,0.233817368914836,12768.0650643324
"Chicumbane","MZ020901",119789.38,11.6934986609384,563.367474586224,0.0155958475280461,0.1259910522342,0.033575738956947,0.140740489483844,0.0822311487418435,0,0,0,0.601865723055119,1451.95362961879,1922.32272361589,3193.261213909,3465.22225960327,3531.99810169271,2615.31220003738,6498.22709801149,5969.8653666648,-1317.86727561874,1656.81361111777,-3121.37778683481,-3150.24934749427,-1153.6877410538,20.7944019841069,3.01535836177474,1.66821360499292,1.27734422971721,0,0,0.00710016140519628,0,0.00532512105389721,0,1.03436127780232,96.2196123228687,0.00384812659994662,0.529237141870901,"",NA,NA,"Limpopo","MZ0209","Gaza","MZ02","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,563.780822753906,138.891347560518,0.474760977812942,84619.0228804897
"Chidenguele","MZ021102",43476.99,10.6800101120157,719.49000393217,0.0686184714123457,0.354223463650206,0.037826722150672,0.0159418696478573,0.0217772516680196,0.00251160463292547,0,1.98393344564601e-05,0.499080777503517,2388.90864962192,2687.80412788984,3685.1904511977,3966.23237997361,4404.4091088641,3352.69444766941,755.464375241729,3115.46674900185,-1552.28493354501,1053.3754769915,-2155.06066226459,-662.35715482159,-1959.13506208203,209.871302504788,3.68029075869848,1.93746960019339,1.72733400106544,0.00138987337493889,0,0.00555949349975556,0.00138987337493889,0.0236278473739611,0,0.355523345606387,33.320824290785,0.00115291861410919,0.362462706807703,"",NA,NA,"Mandlakaze","MZ0211","Gaza","MZ02","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,719.800415039063,82.0646403457795,0.126502223197846,19944.7200160421
"Chidzolomondo","MZ100801",15440.02,9.64478288357292,1859.05877920492,4.38136246720659e-05,0.527661345657168,0,0.0183546280072458,0.00356991085567744,0,0,0,0.450370301855237,2516.09175142676,1231.98952557206,629.869702099537,776.13384691878,2329.72619874985,1976.14306988706,1121.34962861074,2591.35131225689,-415.752092048218,899.975267964875,-301.211923247475,-208.323664885944,57.5985568133688,50.4468118189358,0,1.98730450680533,1.70061643102371,0,0,0.000537906606927016,0,0.000537906606927016,0,0.638002141504669,5.33926098035756,0.000241693754025446,1.38138888888889,"",NA,NA,"Macanga","MZ1008","Tete","MZ10","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1860.47705078125,21.7845323039892,0.395577937885192,79278.5656874471
"Chifunde","MZ100401",7731.061,8.95313072958836,3316.41476159223,0.00221325286492563,0.467116775998871,0,0.00218051577171737,0.00119395500084897,8.41853329875379e-05,0,0,0.527211315030649,1198.06454121761,1425.05018756191,541.865614948657,834.932840169103,670.439610044441,1070.00157259702,1412.04689946357,885.193039478815,90.9282237536851,75.3332554709003,137.276927593133,211.793757568856,401.205620437545,69.6384531576713,2.64705882352941,1.99130381875879,1.76120018070648,0,0,0.000603060878621764,0,0.000301530439310882,0,0.36655285413551,1.41659000388252,4.58900703441967e-05,0.228808070743555,"",NA,NA,"Chifunde","MZ1004","Tete","MZ10","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,3319.078125,10.2615752087309,0.209817801705132,42195.8286475141
"Chigubo","MZ020401",4259.913,8.35723873554915,3692.354670392,0.00470324654733927,0.643154678666379,0.0310842047226937,0.000521945365840468,1.08476597117447e-05,2.09616612787337e-07,0,0,0.320524867421423,675.219587548269,1089.11444369002,1195.2127629686,1173.22994433299,846.51338956873,845.379990039896,590.413378672942,1019.14477151742,-350.317786387645,360.893382873104,56.811973028167,-599.041130225125,-239.855405105438,0.0704329202686787,3.22047921630924,1.93950884963012,1.29626153657696,0,0,0.00135414943751034,0,0.00108331955000827,0,0.108174117404542,0.408411470353118,1.34691973387053e-05,0.357806771619582,"",NA,NA,"Chigubo","MZ0204","Gaza","MZ02","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,3695.22631835938,5.9941726649688,0.51482474526551,12130.8154726912
"Chihulo","MZ070801",9939.627,9.20438537613208,1686.34142909976,0.00521739221934537,0.555266155106962,9.00255912357632e-06,0.000618078296192029,0.00069962745188936,0.000509638379476223,0,0,0.437680105987012,1814.35269904853,2054.44488893082,514.592512078331,1064.38223225563,302.775860386721,1986.35985383772,2273.94641735162,755.631492167112,-719.106831446528,-832.062617236265,-414.945128092957,886.255876484459,-197.922711775867,59.3593720335385,3.07396449704142,2.0189916414258,1.85716260843459,0,0,0,0,0,0,0.0618175894569572,4.08458209063695,0.000171210609677146,0.26514909804884,"",NA,NA,"Malema","MZ0708","Nampula","MZ07","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1686.59460449219,11.5912078668584,0.0916440643841367,24210.0707086793
"Chimbonila","MZ080101",95199.71,11.4637426787348,3727.31747180121,0.000856284983011222,0.211044096308109,0,0.0430637682952874,0.00368245655004388,0,0,5.32250735337657e-08,0.741353340638475,1231.31709110856,1550.57954709154,1003.59335059556,1004.58198953595,502.692904256312,1464.10330661189,707.352016946553,1908.27543874832,-24.5692721302659,99.4426856916164,346.815152731433,216.980544888884,584.108485690197,23.415699187254,3.00305810397554,2.00286279732432,1.90829101269877,0.00160973677326727,0,0.00375605247095696,0,0.00295118408432333,0.0126639033070628,0.191801786553512,17.5638379331192,0.000596614377665386,1.38382426918562,"",NA,NA,"Chimbonila","MZ0801","Niassa","MZ08","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,3723.93408203125,54.2559319954627,0.6097357826169,55785.9462231854
"Chinde","MZ110201",34608.434,10.4518815828407,1025.92234665722,0.117132749092781,0.365688720686783,0.0563703625417767,0.00486727202504768,0.00589187419857598,0.00199854093240638,0,0,0.44805048052263,9170.45915509061,9383.38879996443,10046.1894630868,10057.80383582,877.141545507092,1139.12478324663,12462.036109682,2802.45463781849,-1073.51589950723,1352.96760148796,-1350.25542311001,-876.527663100039,-1694.54641573347,38.1357997895349,2.94818453980195,2.01816916346281,1.98883634850967,0.000974732642541921,0.00194946528508384,0.00584839585525153,0,0.00487366321270961,0,0.11580393952699,7.86804189059839,0.000325236617084037,0.25356345177665,"",NA,NA,"Chinde","MZ1102","Zambezia","MZ11","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,1024.63208007813,31.3020545262901,0.653991543552763,67770.5276921986
"Chinga","MZ071801",6637.1914,8.80059482585037,571.353935332105,0,0.406882174736124,0,0.000224941391417282,0.00155670449167373,0.00161001628933379,0,0,0.589726163091451,1814.76944772229,2096.0235113931,3139.87932941253,3470.35610770452,2978.87873585371,3049.18725164923,3704.5998144439,2824.36871327364,-1063.92030064285,1601.15165251903,-2544.7659938166,142.631077303545,3020.23018707034,80.4565881276495,0,1.91472065293047,1.20020629084619,0,0,0.00350045720580796,0,0,0,0.127476592369256,4.40882585071512,0.000176582430224401,0.258035391838209,"",NA,NA,"Murrupula","MZ0718","Nampula","MZ07","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,571.788818359375,19.0533671212101,0.130671470676211,28701.465848147
"Chintholo","MZ100201",8521.521,9.05046746807473,5127.91652057263,0.000184361924941822,0.322137135946294,0,0.0302315237777029,0.000441080529015107,0.000280863564550819,0,0,0.646725034257496,569.969619926541,191.552659582237,584.822003879535,528.386442386672,347.636484290941,347.310373966912,502.975418538449,623.100804207595,254.034466177173,-304.540145979059,175.941120215493,273.660769518182,-95.5860037102137,65.9346951310633,0,1.96118359932696,1.56509230731992,0,0,0,0,0,0,0.0452086859000542,1.16889578368773,2.76831065853911e-05,0.573831925371342,"",NA,NA,"Cahora Bassa","MZ1002","Tete","MZ10","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,5131.40185546875,8.4116384637931,0.0545288512535263,9351.58893227726
"Chinthopo","MZ100901",13473.632,9.50856408557125,3057.10956162204,0.109439536827026,0.553965960303494,0.0181725179414706,0.048717077353378,9.07502750105576e-05,0.00153652923198569,0,0,0.268077628067635,168.143111916979,577.810970110758,491.350407851332,29.2491309258172,1071.9253710095,264.588284296264,1194.68708206705,2012.53911086726,570.057869755157,-39.7488812110263,-194.600125322024,78.2394704335088,-487.445296694764,0.0990781700037966,2.9392027669693,1.78435697258505,1.86994603448731,0,0,0.00359817002900073,0,0.00130842546509118,0,0.0729765175499049,2.28614639388056,5.6143127663679e-05,0.373028540511294,"",NA,NA,"Magoe","MZ1009","Tete","MZ10","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,3055.21630859375,8.04226191768218,0.253181264757426,29571.0653611378
"Chipembere","MZ100301",56215.633,10.9369679529481,3897.76885360222,0.00722720813238045,0.424740137114339,4.88316172771516e-05,0.0950807219342533,0.0036329590031015,0.00419730414960833,0,0,0.46507283804904,1657.75498269986,929.912410322562,492.292776702102,1130.43690127328,740.708371229971,1088.66544247633,731.253663693947,1795.9283465886,-42.2861857861891,-414.646504847886,77.0403731995949,-137.018054001833,370.104476324623,132.150905538507,3.142194092827,1.91140092793825,1.52449684293607,0,0,0.00102622811927477,0,0.00102622811927477,0,0.651256422777153,6.08501963323977,0.000182368401744261,0.864586081359152,"",NA,NA,"Changara","MZ1003","Tete","MZ10","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,3900.79248046875,24.0265497938432,0.439079806374968,68797.6585416682
"Chipene","MZ071101",33147.516,10.4087532283978,783.654293775226,5.80549399137682e-06,0.240835112738276,0,1.38827030228576e-05,0.00159512257732634,1.0096511289351e-06,0,0,0.757549066836254,5522.93459279836,2687.40357782736,679.222385063995,896.152476295556,2476.47977548562,4728.37391636312,1544.8871246224,4559.53870965517,338.489421399972,1352.42643190073,1522.47439520367,-138.165709280228,164.44232238968,68.8853049019442,0,1.62478941835361,1.0164375239081,0,0,0,0.00127607289074183,0.00255214578148366,0,0.359555750709663,11.1490488464114,0.000588156676561517,1.45463698993111,"",NA,NA,"Memba","MZ0711","Nampula","MZ07","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,783.898742675781,39.6042248180404,0.174284362234313,68722.4154413365
"Chipera","MZ101101",13114.825,9.48157479539306,2873.00248644982,0.0946097014613083,0.492900745300558,0.00064621751639926,0.000360156011809346,0.000274036946479614,2.6132917484032e-05,0,0,0.411183009845961,953.226532049202,1226.51628804384,956.71393011631,1239.25777971438,1323.88523923858,472.589323786623,1676.36081180512,1471.75577885876,-69.2330958858008,-147.325138379103,-138.710712268192,-200.031302208743,-101.859949551377,65.6016504838809,3.4043641870497,1.99609984472209,1.82674207369836,0,0,0.0121823772047095,0,0,0,0.160916861659457,0.412112417439316,1.38712350439375e-05,0.540988079850639,"",NA,NA,"Maravia","MZ1011","Tete","MZ10","Mozambique","Moçambique","MZ","2019-04-02 00:00:00","2019-06-07 00:00:00",NA,2875.03735351563,7.88181736185751,0.232590046129708,35945.3960890696
